Categoria,nome,precoMaximo,percentualDesconto,quantidadeDisponivel,precoComDesconto,pesoEmGramas,foraDeEstoque,quantidade
Cantinho do Paan,Whisper Bindazzz Noite Higienico Absorventes XL Mais,18500,0,0,18500,870,TRUE,15
Cantinho do Paan,Godrej Cinthol Lima Refrescante Deo Sabonete,11600,0,0,11600,400,TRUE,400
Cantinho do Paan,"MamyPoko Fraldas calca Standard Diapers, Extra Grande (12 - 17 kg)",39900,7,0,36900,26,TRUE,26
Casa e Limpeza,Surf Excel Stain Eraser,1800,0,1,1800,150,FALSE,150
Casa e Limpeza,Colin Glass e Superficie Limpador Liquido Spray Regular,9600,7,6,8900,500,FALSE,500
Casa e Limpeza,A1 Biodegradable Garbage Dustbin Bags,6900,0,6,6900,30,FALSE,30
Casa e Limpeza,"Mortein Cockroach Killer Spray, Crawling insect killer com Deep-Reach Nozzle",18900,5,2,17900,425,FALSE,425
Casa e Limpeza,Pril Perfect Lima Dishwash Liquido,19000,7,4,17500,750,FALSE,750
Casa e Limpeza,Dettol Antisseptico Desinfetante Liquido,6600,0,6,6600,125,FALSE,125
Casa e Limpeza,Godrej Aer Poder Bolso Berry Rush,5500,0,3,5500,10,FALSE,10
Casa e Limpeza,Hit Cockroach Killer Spray ,10100,2,4,9800,200,FALSE,200
Casa e Limpeza,Vim Dishwash Liquido Gel Limao,18500,5,1,17500,750,FALSE,750
Casa e Limpeza,"Harpic Desinfetante Sanitario Limpador Liquid, Original - 1 L",17800,0,6,17800,1000,FALSE,1
Casa e Limpeza,Odomos Mosquito Repellent Creme ,5000,8,6,4600,50,FALSE,50
Casa e Limpeza,Harpic Desinfetante Banheiro Limpador Liquido Limao,18900,5,6,17900,1000,FALSE,1
Casa e Limpeza,Eveready AA pacote de 10 ,15000,4,6,14300,580,FALSE,10
Casa e Limpeza,Cereja Blossom Liquido Wax Polish,9800,5,6,9300,75,FALSE,75
Casa e Limpeza,Gala Scrubber Limpador Home Do dia a dia Esfoliante,3500,2,6,3400,58,FALSE,1
Casa e Limpeza,Hit Flower Lima Fragrancia Insect Killer Spray,18200,3,6,17600,400,FALSE,400
Casa e Limpeza,Harpic Hygienic Sanitario Limpador Rim Bloco Jasmim,8200,6,4,7700,26,FALSE,26
Casa e Limpeza,Om Bhakti - Pancha Deepa Oleo ,19900,10,6,17900,1000,FALSE,1
Casa e Limpeza,Ariel Complete Detergente Washing Em po 500 g + 200 g Sem,13500,0,6,13500,500,FALSE,500
Casa e Limpeza,Surf Excel Automatico Topo Carga Detergente Em po,20000,6,1,18800,1000,FALSE,1
Casa e Limpeza,Harpic Flushmatic In-Cistern Sanitario Limpador Blocks Marine,15400,7,4,14300,100,FALSE,100
Casa e Limpeza,Eveready 1012 Carbon Zinc AAA Battery,15000,4,2,14300,580,FALSE,10
Casa e Limpeza,Surf Excel Automatico Frente Carga Detergente Liquido,22500,1,6,22100,1000,FALSE,1
Casa e Limpeza,Origami Cozinha Towels 2 Em 1 Quilted 2ply,14000,10,6,12600,116,FALSE,2
Casa e Limpeza,Oxi Verde Phenyl - Pine ,8200,9,6,7400,1000,FALSE,1
Casa e Limpeza,Surf Excel Easy Lavagem Detergente Liquido,17000,0,6,16900,1000,FALSE,1
Casa e Limpeza,Uno Playing Card Game,14900,9,2,13500,58,FALSE,1
Casa e Limpeza,Chakaachak Mini Cloth Escova,4000,2,1,3900,58,FALSE,1
Casa e Limpeza,Chakaachak Super Esfoliante Absorvente (Pack de 3),3500,2,2,3400,174,FALSE,3
Casa e Limpeza,Colin Glass e Superficie Limpador Liquido Spray Regular,6200,6,5,5800,250,FALSE,250
Casa e Limpeza,Om Bhakti Vaca Dung Cakes ,1600,0,6,1600,290,FALSE,5
Casa e Limpeza,Dettol Antisseptico Liquido,3300,0,4,3300,60,FALSE,60
Casa e Limpeza,Harpic Hygienic Sanitario Limpador Rim Bloco Citrico,8200,6,6,7700,26,FALSE,26
Casa e Limpeza,Eveready Ultima Alkaline AA Cell Battery-6 Pc Pacote,21000,10,6,18900,348,FALSE,6
Casa e Limpeza,Mangaldeep Rosa Puja Agarbatti ,6500,9,4,5900,120,FALSE,120
Casa e Limpeza,Ariel Automatico Topo Carga Detergente Washing Em po,22500,0,6,22500,1000,FALSE,1
Casa e Limpeza,Gala Cloth Poccha/Mop,12500,9,6,11300,58,FALSE,1
Casa e Limpeza,Chakaachak Piso Cleaning Pocha,5000,2,6,4900,58,FALSE,1
Casa e Limpeza,Oxi Verde Piso Limpador - Floral,17900,10,6,16100,1000,FALSE,1
Casa e Limpeza,"Godrej Aer Pocket, Banheiro Ar Fragrancia - Assorted Pacote De 3",16000,0,6,16000,30,FALSE,30
Casa e Limpeza,Ariel Complete Detergente Washing Em po 1 kg + 500 g Sem,28000,6,6,26300,1500,FALSE,1
Casa e Limpeza,Chakaachak Esponja Scrubber (Pack de 2),4500,2,6,4400,116,FALSE,2
Casa e Limpeza,Lizol Desinfetante Superficie & Piso Limpador Liquido Floral,10300,5,6,9700,500,FALSE,500
Casa e Limpeza,Harpic Germe & Stain Blaster Desinfetante Sanitario Limpador Floral,14800,7,6,13700,750,FALSE,750
Casa e Limpeza,Hit Lima Fresco Voador Insect Killer,26900,0,6,26900,385,FALSE,385
Casa e Limpeza,Fevistik Super Glue Stick,4000,2,6,3900,15,FALSE,15
Casa e Limpeza,Godrej Ezee Liquido Detergente,17500,0,6,17500,1000,FALSE,1
Casa e Limpeza,Odonil Ar Fresher Compre 3 Ganhe 1 Sem,22500,5,3,21300,300,FALSE,300
Casa e Limpeza,Godrej Aer Poder Bolso - Longo Duradouro Banheiro Fragrancia Fresco Blossom,5500,0,6,5500,10,FALSE,10
Casa e Limpeza,Genteel Liquido Detegrent,32000,0,6,32000,2000,FALSE,2
Casa e Limpeza,Esponja Brite Esfoliante Absorvente,7500,9,6,6800,290,FALSE,5
Casa e Limpeza,Shubh kart - Nirmal Eco Caixa Chandan Agarbatti - 100g,6500,13,5,5600,100,FALSE,100
Casa e Limpeza,Surf Excel Quick Lavagem,60000,8,1,54900,4000,FALSE,4
Casa e Limpeza,Hem Mantra Masala Agarbatti,8500,7,1,7900,50,FALSE,50
Casa e Limpeza,Odonil Ambiente Ar Perfumador Spray Lavanda Mist,14900,5,4,14100,240,FALSE,240
Casa e Limpeza,Chakaachak Mega Star Sanitario Escova,11000,2,4,10700,58,FALSE,1
Casa e Limpeza,Om Bhakti Wick para Diya - Algodao Longo Batti ,1900,0,4,1900,50,FALSE,50
Casa e Limpeza,Origami Non-Woven Cozinha Towel,19000,14,4,16200,80,FALSE,80
Casa e Limpeza,Shubh kart - Nirmal 5 em 1 Agarbatti Zipper - 150g,6500,13,6,5600,150,FALSE,150
Casa e Limpeza,Harpic Limao Banheiro Limpador ,9500,9,6,8600,500,FALSE,500
Casa e Limpeza,Esponja Brite Esponja Lencos umedecidos,20000,0,2,20000,174,FALSE,3
Casa e Limpeza,Godrej Aer Spray Fresco Lush Verde,15000,16,2,12600,240,FALSE,240
Casa e Limpeza,Oxi Verde Phenyl Concentrado,20000,10,6,18000,1000,FALSE,1
Casa e Limpeza,Oxi Verde Max Force Verde Concentrado,10700,10,3,9600,500,FALSE,500
Casa e Limpeza,Godrej Aer Morning Misty Meadows Home Ar Perfumador,15000,0,4,14900,240,FALSE,240
Casa e Limpeza,Kiwi Dranex Drain Limpador,13500,9,1,12200,348,FALSE,6
Casa e Limpeza,Origami Disposable Spoons,8000,10,3,7200,1160,FALSE,20
Casa e Limpeza,Pril Barra Tub,5500,0,1,5500,500,FALSE,500
Casa e Limpeza,Om Bhakti Wick para Diya - Algodao Flower Batti ,1900,0,4,1900,60,FALSE,60
Casa e Limpeza,Chakaachak Deluxe Dustpan Grey,6800,2,3,6600,58,FALSE,1
Casa e Limpeza,Lizol Desinfetante Superficie & Piso Limpador Liquido Citrico,20500,8,3,18800,975,FALSE,975
Casa e Limpeza,ScotchBrite Premium Cozinha Towels,15000,18,3,12300,174,FALSE,1
Casa e Limpeza,Vanish Todos em One Em po Detergente Booster,21000,10,2,18900,400,FALSE,400
Casa e Limpeza,Bom Knight Fabric Personal Mosquito Repellent Rolo Em,7500,0,3,7500,8,FALSE,8
Casa e Limpeza,Gala Iron Bull Esfoliante Absorvente,14000,10,6,12600,174,FALSE,3
Casa e Limpeza,Tide Mais Extra Poder Limao & Hortela Detergente Em po,21500,1,6,21100,2000,FALSE,2
Casa e Limpeza,Chakaachak Dustpan Grey,7000,2,5,6800,58,FALSE,1
Casa e Limpeza,Mortein PowerGard Rat Kill Bolo,6400,6,6,6000,100,FALSE,100
Casa e Limpeza,Odomos Mosquito Repellent Creme,2500,0,1,2500,23,FALSE,25
Casa e Limpeza,Shubh kart - Nirmal Eco Caixa Sugandhi Mogra Agarbatti - 100g,6500,13,6,5600,100,FALSE,100
Casa e Limpeza,Cereja Blossom Wax Shoe Polish Preto,6800,5,6,6400,40,FALSE,40
Casa e Limpeza,Origami Paper Plates,24000,15,5,20400,50,FALSE,50
Casa e Limpeza,Gala Microfiber Magico Cloth 2-In-1,17500,9,6,15800,58,FALSE,1
Casa e Limpeza,Mr Muscle Dranex Drain Limpador Kiwi,16000,6,4,14900,375,FALSE,375
Casa e Limpeza,Lizol Desinfetante Superficie & Piso Limpador Liquido Jasmim,10300,5,6,9700,500,FALSE,500
Casa e Limpeza,Odonil Ambiente Spray Ar Perfumador Citrico Fres,15000,12,4,13200,137,FALSE,137
Casa e Limpeza,Esponja Brite Poder Esfoliante Absorvente,5000,2,6,4900,58,FALSE,1
Casa e Limpeza,Origami Bom Karma Sanitario Rolo,27500,14,6,23400,232,FALSE,1
Casa e Limpeza,Shubh kart - Shubhkart Sambrani Copo Preto 12n,8000,6,4,7500,696,FALSE,12
Casa e Limpeza,Gala Scrubber Absorvente,7500,9,5,6800,290,FALSE,5
Casa e Limpeza,Origami So Macio Lenco de papel Rolo Single - 340 Pulls 3 Ply,8000,0,1,8000,58,FALSE,1
Casa e Limpeza,Odomos locao - Mosquito Repellent,9000,8,6,8200,120,FALSE,120
Casa e Limpeza,Surf Excel Automatico Frente Carga Detergente Em po,53000,4,6,50700,2000,FALSE,2
Casa e Limpeza,Fevicol Mr.Original General Purpose Branco Glue ,5000,2,6,4900,105,FALSE,100
Casa e Limpeza,Aro Aluminium Container com Lid 230 ml,7500,9,3,6800,25,FALSE,25
Casa e Limpeza,Harpic Poder Fresco 6 Sanitario Limpador Rim Bloco Floral Delicia,18800,10,6,16900,35,FALSE,35
Casa e Limpeza,Origami So Macio Lenco de papel Rolo 3 Ply,39000,11,6,34700,696,FALSE,12
Casa e Limpeza,Ariel Automatico Frente Carga Detergente Washing Em po,80000,15,6,68000,3000,FALSE,3
Casa e Limpeza,Gala Duplo Hockey Sanitario Escova,15000,10,6,13500,58,FALSE,1
Casa e Limpeza,Surf Excel Detergente Barra Economico Pacote,11400,0,6,11400,800,FALSE,800
Casa e Limpeza,Odonil Zipper Blissful Citrico,5500,0,1,5500,10,FALSE,10
Casa e Limpeza,Eveready Base B22 9-Watt LED Bulb,15000,0,2,15000,58,FALSE,1
Casa e Limpeza,Esponja Brite Esponja Wipe,33000,10,6,29700,290,FALSE,5
Casa e Limpeza,Domex Desinfetante Piso Limpador,18000,5,6,17000,1000,FALSE,1
Casa e Limpeza,Surf Excel Automatico Em po Frente Carga ,81000,7,2,75000,4000,FALSE,4
Casa e Limpeza,Esponja Brite Silver Sparks Esfoliante Absorvente,9000,10,6,8100,348,FALSE,3
Casa e Limpeza,Airwick Ambiente Ar Perfumador Spray Refrescante Agua & Aloe vera Vera,16100,5,6,15200,245,FALSE,245
Casa e Limpeza,Shubh kart - Surabhi Camphor Sache 50g,9500,9,6,8600,50,FALSE,50
Casa e Limpeza,Pril Poder De Ativo Boosters,10200,0,1,10200,400,FALSE,400
Casa e Limpeza,Esponja Brite Tough Scrubber Escova,15000,6,6,14000,58,FALSE,1
Casa e Limpeza,Mortein Dual Todos Insect Killer Spray,28000,10,6,25200,600,FALSE,600
Casa e Limpeza,Lizol Duplo Concentrado Desinfetante Piso Limpador Lavanda,32500,10,6,29200,900,FALSE,900
Casa e Limpeza,Eveready Ultima Alkaline Battery AAA,6800,0,6,6800,116,FALSE,2
Casa e Limpeza,Shubh kart - Tejas Twisted Algodao Wicks 1000n,3000,6,6,2800,1000,FALSE,1000
Casa e Limpeza,Lizol Duplo Concentrado Desinfetante Piso Limpador Citrico,65000,8,6,59800,1900,FALSE,1
Casa e Limpeza,Surf Excel Automatico Topo Carga,72000,9,4,64900,4000,FALSE,4
Casa e Limpeza,Oxi Verde Dish Lavagem Liquido - Limao,10500,6,6,9800,500,FALSE,500
Casa e Limpeza,Mangalam Camphor,10000,10,6,9000,50,FALSE,50
Casa e Limpeza,Cereja Blossom Liquido Wax Polish (Dark Tan),9800,5,6,9300,75,FALSE,75
Casa e Limpeza,Gala EzeeSqueegee Wiper,15000,10,6,13500,58,FALSE,1
Casa e Limpeza,Lizol Desinfetante Superficie & Piso Limpador Liquido Pine,20500,8,6,18800,975,FALSE,975
Casa e Limpeza,Philips Stellar Bright 16W Leve Bulb,39000,16,6,32400,58,FALSE,1
Casa e Limpeza,Airwick EverFresh Gel Banheiro Ar Perfumador - Lavanda Dew,7000,10,6,6300,50,FALSE,50
Casa e Limpeza,Origami Cups Simples 100 units,15500,14,5,13200,100,FALSE,100
Casa e Limpeza,Airwick EverFresh Gel Banheiro Ar Perfumador - Citrico Splash,7000,10,6,6300,50,FALSE,50
Casa e Limpeza,Ariel Automatico Liquido Detergente Frente Carga,25000,0,6,25000,1000,FALSE,1
Casa e Limpeza,Om Bhakti Gangajal Packed At Gangotri,3000,3,6,2900,220,FALSE,220
Casa e Limpeza,Odonil Ar Freshner Lavanda Meadows,7500,5,4,7100,75,FALSE,75
Casa e Limpeza,Om Bhakti Haldi ,1200,0,4,1200,15,FALSE,15
Casa e Limpeza,Cereja Blossom Wax Shoe Polish Meio amargo Tan,6800,5,6,6400,40,FALSE,40
Casa e Limpeza,Dabur Odomos Naturais Mosquito Repellant Gel,7500,8,4,6900,80,FALSE,80
Casa e Limpeza,Shubh kart - Nirmal sugandhi mogra umido dhoop zipper 20 sticks,3000,6,6,2800,1160,FALSE,20
Casa e Limpeza,Lizol Desinfetante Superficie & Piso Limpador Liquido Floral,20500,8,6,18800,975,FALSE,975
Casa e Limpeza,Om Bhakti Wick para Diya - Ghee Algodao Wicks Grande ,18900,10,6,17000,30,FALSE,30
Casa e Limpeza,Ar Wick Ambiente Ar Perfumador Spray - Lavanda & Lotus,16100,5,6,15200,245,FALSE,245
Casa e Limpeza,Esponja Brite Cozinha Sink Escova,13500,9,5,12200,58,FALSE,1
Casa e Limpeza,Odonil Ambiente Ar Perfumador Spray - Lavanda Mist,15000,12,1,13200,137,FALSE,137
Casa e Limpeza,Godrej Aer Poder Bolso - Longo Duradouro Banheiro Fragrancia Lavanda Bloom,5500,0,4,5500,10,FALSE,10
Casa e Limpeza,Origami Bom Karma Paper Serviettes ,8000,10,6,7200,50,FALSE,50
Casa e Limpeza,Esponja Magico Tape,11500,14,6,9800,58,FALSE,1
Casa e Limpeza,Ambi Pur Car Perfumador Gel - Relaxing Lavanda,29900,10,2,26900,75,FALSE,75
Casa e Limpeza,Origami Cozinha Towels 4 em 1 60 Pulls 2 Ply,26500,0,6,26500,58,FALSE,1
Casa e Limpeza,Ariel Automatico Liquido Detergente Frente Carga,22500,0,6,22500,1000,FALSE,1
Casa e Limpeza,Om Bhakti Wick para Diya - Ghee Algodao Wicks Pequeno ,13900,10,6,12500,30,FALSE,30
Casa e Limpeza,Chakaachak Super Forte Esfoliante,2900,3,5,2800,58,FALSE,1
Casa e Limpeza,Nimyle Lemongrass Piso Limpador,16500,5,5,15600,975,FALSE,975
Casa e Limpeza,Oxi Verde Piso Limpador - Citrico ,17900,10,6,16100,1000,FALSE,1
Casa e Limpeza,Airwick Ambiente Ar Perfumador Spray - Rosa & Saffron,16100,5,5,15200,245,FALSE,245
Casa e Limpeza,Origami Luxuria Cozinha Towel 300 Pulls Single,32000,0,2,32000,58,FALSE,1
Casa e Limpeza,Philips EyePro 10.5W Leve Bulb,22000,10,6,19800,58,FALSE,1
Casa e Limpeza,Mangalam Camphor Tablet Pote,28000,10,6,25200,100,FALSE,100
Casa e Limpeza,Chakaachak Super Esponja Lencos umedecidos (Pack de 3),14000,0,6,14000,174,FALSE,3
Casa e Limpeza,Origami Bom Karma Paper Serviettes - 100 napkins (1 ply),7800,10,6,7000,58,FALSE,1
Casa e Limpeza,Robin Dazzling Liquido Blue After Lavagem,7400,5,6,7000,200,FALSE,200
Casa e Limpeza,Om Bhakti Camphor Grande,11900,10,6,10700,40,FALSE,40
Casa e Limpeza,Om Bhakti Wick para Diya - Algodao Longo Batti ,2000,0,6,2000,75,FALSE,75
Casa e Limpeza,Om Bhakti Camphor Pequeno,7900,10,6,7100,25,FALSE,25
Casa e Limpeza,Ariel Automatico Topo Carga Detergente Washing Em po,49900,0,1,49900,2000,FALSE,2
Casa e Limpeza,Esponja Brite Multi-Purpose Esponja Lencos umedecidos,70000,17,6,58100,580,FALSE,10
Casa e Limpeza,Surabhi Puro Camphor,5000,2,6,4900,25,FALSE,25
Casa e Limpeza,Lizol Duplo Concentrado Desinfetante Piso Limpador Citrico,32500,5,6,30800,900,FALSE,900
Casa e Limpeza,Chakaachak Piso Pocha Grande,5000,0,1,5000,58,FALSE,1
Casa e Limpeza,Ariel Automatico Frente Carga Liquido Detergente,22000,0,4,22000,1000,FALSE,1
Casa e Limpeza,Harpic Poder Fresco 6 Sanitario Limpador Rim Bloco Marine Splash,18800,10,4,16900,35,FALSE,35
Casa e Limpeza,Chakaachak Dust Proof Vassoura,18000,2,6,17500,58,FALSE,1
Casa e Limpeza,Cereja Blossom Liquido Shoe Polish Neutral ,0,0,1,0,75,FALSE,75
Casa e Limpeza,Om Bhakti Kumkum ,1200,0,6,1200,15,FALSE,15
Casa e Limpeza,Apsara Nao Dust Eraser,6000,10,5,5400,1160,FALSE,20
Casa e Limpeza,Chakaachak Poder Esfoliante (Pack de 2),4200,2,6,4100,116,FALSE,2
Casa e Limpeza,Om Bhakti Wick para Diya - Vanaspati Ghee Algodao Wicks Pequeno ,6900,11,6,6100,30,FALSE,30
Casa e Limpeza,Whiskas Adulto +1 year Salmon em Molho,25000,10,3,22500,85,FALSE,1
Casa e Limpeza,Origami Paper Party Plates,24000,0,6,24000,580,FALSE,50
Casa e Limpeza,Gala Microfiber Multipurpose Cloth,14000,7,6,12900,58,FALSE,1
Casa e Limpeza,Ariel Automatico Frente Carga Detergente Em po,26000,0,6,26000,1000,FALSE,1
Casa e Limpeza,Ariel Automatico Liquido Detergente Frente Carga,25000,0,4,25000,1000,FALSE,1
Casa e Limpeza,Vim Dishwash Barra,2300,4,0,2200,300,TRUE,300
Casa e Limpeza,Dettol Effective Protecao Antisseptico Liquido,11600,0,0,11600,250,TRUE,250
Casa e Limpeza,Godrej Bom Noite Ouro Flash Liquido Vapouriser,8900,0,0,8900,60,TRUE,60
Casa e Limpeza,Rin Detergente Em po,8600,2,0,8400,1000,TRUE,1
Casa e Limpeza,Surf Excel Easy Lavagem Detergente Em po,13600,3,0,13100,1000,TRUE,1
Casa e Limpeza,Rin Detergente Barra,1000,0,0,1000,140,TRUE,140
Casa e Limpeza,Odomos Mosquito Repellent Spray,9000,8,0,8200,100,TRUE,100
Casa e Limpeza,Chakaachak Super Steel Scrubber,1200,8,0,1100,58,TRUE,1
Casa e Limpeza,Scotch-Brite Esfoliante Esponja Ideal Para Dishwash Liquido,6500,9,0,5900,116,TRUE,2
Casa e Limpeza,Gala Sem Dust Vassoura,19000,7,0,17500,58,TRUE,1
Casa e Limpeza,Chakaachak Eazo Grass Vassoura Novo ,10500,2,0,10200,58,TRUE,1
Casa e Limpeza,Vim Dishwash Barra,4500,0,0,4500,600,TRUE,600
Casa e Limpeza,Rin Fabric Clareador Detergente,6900,10,0,6200,500,TRUE,500
Casa e Limpeza,Comfort After Lavagem Fabric Condicionador Lily Fresco ,23500,9,0,21200,860,TRUE,860
Casa e Limpeza,Ujala Superme Para Super Whiteness De Clothes,2500,0,0,2500,75,TRUE,75
Casa e Limpeza,Surf Excel Quick Lavagem,20800,6,0,19500,1000,TRUE,1
Casa e Limpeza,Esponja BOPP Packaging Tape,8000,15,0,6800,58,TRUE,1
Casa e Limpeza,Origami Plates Simples,25000,10,0,22500,100,TRUE,100
Casa e Limpeza,Dettol Antisseptico Liquido,3000,0,0,3000,60,TRUE,60
Saúde e Higiene,Epigamia Fruta Iogurte Alphonso Manga,4000,50,6,2000,75,FALSE,75
Saúde e Higiene,Epigamia Fruta Iogurte Baunilha,4000,50,6,2000,75,FALSE,75
Saúde e Higiene,Nestle A+ Actiplus Probiotic Iogurte Simples Coalhada,7800,3,5,7500,400,FALSE,400
Saúde e Higiene,Dettol Original Germe Protecao Alcohol Based Mao Higienizador,2500,0,6,2500,50,FALSE,50
Saúde e Higiene,Dettol Antisseptico Desinfetante Liquido,6600,0,6,6600,125,FALSE,125
Saúde e Higiene,Durex Ar Ultra Fino Preservativos,8200,0,6,8200,174,FALSE,3
Saúde e Higiene,Durex Ar Ultra Fino Condom,24500,10,6,22000,580,FALSE,10
Saúde e Higiene,Dabur Regular Hajmola,4500,6,6,4200,120,FALSE,120
Saúde e Higiene,Hajmola Anardana Digestivo Tablets,4500,6,2,4200,120,FALSE,180
Saúde e Higiene,Zandu Balsamo,4000,10,4,3600,8,FALSE,8
Saúde e Higiene,Vicks Cough Drops Mentol,2000,0,6,2000,1160,FALSE,20
Saúde e Higiene,Durex Extra Time Preservativos,22800,10,6,20500,580,FALSE,10
Saúde e Higiene,Vicks Vaporub,8500,9,6,7700,25,FALSE,25
Saúde e Higiene,Dettol Antisseptico Liquido,3300,0,4,3300,60,FALSE,60
Saúde e Higiene,Veet Sensivel Pele Cabelo Remocao Creme,13500,5,6,12800,50,FALSE,50
Saúde e Higiene,Vicks VapoRub,14500,11,2,12900,50,FALSE,50
Saúde e Higiene,Dabur Hajmola Tamarindo Digestivo Tablets,4500,6,6,4200,120,FALSE,120
Saúde e Higiene,Dettol Antisseptico Liquido + Desinfetante Spray - Original,15900,10,6,14300,225,FALSE,225
Saúde e Higiene,Iodex Corpo Dor Especialista ,4000,2,6,3900,8,FALSE,8
Saúde e Higiene,Patanjali Hing Goli,6500,10,4,5800,100,FALSE,100
Saúde e Higiene,Moov Fast Dor Relief Creme,18900,15,6,16000,50,FALSE,50
Saúde e Higiene,Dettol Mao Higienizador,10000,5,6,9500,200,FALSE,200
Saúde e Higiene,Whisper Ultra Macio XL+ Higienico Absorventes,33000,2,6,32300,30,FALSE,30
Saúde e Higiene,Whisper Escolha Regular Wing Higienico Absorvente,3000,0,2,3000,406,FALSE,7
Saúde e Higiene,Savlon Superficie Desinfetante Spray,16500,10,6,14800,170,FALSE,170
Saúde e Higiene,Durex Extra Fino Preservativos,22800,10,6,20500,580,FALSE,10
Saúde e Higiene,Stayfree Seguro Seco Capa Regular Higienico Absorvente Com Asas,3000,3,6,2900,406,FALSE,7
Saúde e Higiene,Eno Fruta Sal Limao Sabor Energia Em po,13000,10,6,11700,100,FALSE,100
Saúde e Higiene,Moov Dor Relief Specialist Spray,14900,5,5,14100,35,FALSE,35
Saúde e Higiene,Savlon Germe Protecao Lencos umedecidos,18900,10,6,17000,72,FALSE,72
Saúde e Higiene,Veet Cabelo Remocao Creme Seco Pele,13500,5,5,12800,50,FALSE,50
Saúde e Higiene,Whisper Ultra Macio Ar Fresco Higienico Absorventes (XL) com Asas,31500,0,4,31500,30,FALSE,30
Saúde e Higiene,Whisper Escolha Regular Higienico Absorventes,9000,0,6,9000,1160,FALSE,20
Saúde e Higiene,Whisper Ultra Limpo Asas XL+ Sache,44900,7,6,41500,44,FALSE,44
Saúde e Higiene,Durex Extra Ribbed Preservativos,24500,10,2,22000,580,FALSE,10
Saúde e Higiene,Eno Regular Fruta Sal Energia Em po,13000,0,6,13000,100,FALSE,100
Saúde e Higiene,Durex Extra Fino Bubblegum Condom,15000,10,6,13500,580,FALSE,10
Saúde e Higiene,Dabur Hajmola Pudina - Digestivo Tablets,4500,6,6,4200,120,FALSE,120
Saúde e Higiene,Baidyanath Isabgol,11000,22,3,8500,100,FALSE,100
Saúde e Higiene,Kapiva Thar Aloe vera Vera Suco,29900,15,6,25400,1000,FALSE,1
Saúde e Higiene,Fine Life Algodao Balls,11000,10,6,9900,100,FALSE,100
Saúde e Higiene,Stayfree Seco Max Todos Noite XL Seco Capa Higienico Absorventes,34000,12,6,29800,28,FALSE,28
Saúde e Higiene,Moov Dor Releiver Spray,29000,15,6,24600,80,FALSE,80
Saúde e Higiene,Whisper Ultra Limpo XL Mais Higienico Absorvente,17500,0,5,17500,870,FALSE,15
Saúde e Higiene,Durex Preservativos Mutual Climax,12000,0,6,12000,174,FALSE,3
Saúde e Higiene,Durex Extra Dots Preservativos,22800,10,6,20500,580,FALSE,10
Saúde e Higiene,Zandu Balsamo Ulter Poder Para Forte Headache Bodyache & Frio,4500,8,6,4100,8,FALSE,8
Saúde e Higiene,Dabur Hajmola Maha Candy - Aam+Imli,13000,5,1,12300,130,FALSE,130
Saúde e Higiene,Whisper Escolha Ultra XL Higienico Absorvente,13300,2,5,13000,1160,FALSE,20
Saúde e Higiene,Veet Full Corpo Waxing Kit Para Seco Pele,23500,7,6,21800,1160,FALSE,20
Saúde e Higiene,Dabur Chyawanprakash - Acucar Sem,41500,7,6,38500,900,FALSE,900
Saúde e Higiene,Zandu Balsamo,8500,10,5,7600,25,FALSE,25
Saúde e Higiene,Himalaya Frio Balsamo,12500,9,6,11300,45,FALSE,45
Saúde e Higiene,Dettol Clinical Strength Mao Higienizador Liquido,25000,10,6,22500,500,FALSE,500
Saúde e Higiene,Kapiva Wild Amla Suco,24900,14,6,21200,1000,FALSE,1
Saúde e Higiene,Dabur Chyawanprash,34900,3,6,33800,950,FALSE,1
Saúde e Higiene,Amrutanjan Dor Balsamo Extra Poder,10000,11,6,8900,28,FALSE,27
Saúde e Higiene,Stayfree Dry-Max Todos Noite Ultra-Dry Higienico Absorvente,9000,10,6,8100,406,FALSE,7
Saúde e Higiene,Whisper Ultra Limpo XL Mais Higienico Absorvente,15500,0,6,15500,870,FALSE,15
Saúde e Higiene,Durex Mutual Climax Preservativos,36000,15,6,30600,580,FALSE,10
Saúde e Higiene,Whisper Diario Liners Limpo e Fresco,10500,0,4,10500,1160,FALSE,20
Saúde e Higiene,Moov Creme Regular,5000,6,4,4700,10,FALSE,10
